state_id,shells,winding,symmetry,freq_law,amp_law,phase_law,amplitudes,phases,frequencies,n_shells
S00412,"2,3,4,5",2,baryon_neutral,linear,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00413,"2,3,4,5",2,baryon_neutral,linear,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4
S00414,"2,3,4,5",2,baryon_neutral,phi_scaled,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00415,"2,3,4,5",2,baryon_neutral,phi_scaled,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00416,"2,3,4,5",2,baryon_neutral,phi_scaled,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00417,"2,3,4,5",2,baryon_neutral,phi_scaled,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00418,"2,3,4,5",2,baryon_neutral,phi_scaled,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00419,"2,3,4,5",2,baryon_neutral,phi_scaled,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00420,"2,3,4,5",2,baryon_neutral,phi_scaled,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00421,"2,3,4,5",2,baryon_neutral,phi_scaled,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00422,"2,3,4,5",2,baryon_neutral,phi_scaled,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00423,"2,3,4,5",2,baryon_neutral,closure_corrected,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","3.14164079,5.08328157,8.22492236,13.30820393",4
S00424,"2,3,4,5",2,baryon_neutral,closure_corrected,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","3.14164079,5.08328157,8.22492236,13.30820393",4
S00425,"2,3,4,5",2,baryon_neutral,closure_corrected,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","3.14164079,5.08328157,8.22492236,13.30820393",4
S00426,"2,3,4,5",2,baryon_neutral,closure_corrected,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","3.14164079,5.08328157,8.22492236,13.30820393",4
S00427,"2,3,4,5",2,baryon_neutral,closure_corrected,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.02000000,0.03000000,0.04000000,0.05000000","3.14164079,5.08328157,8.22492236,13.30820393",4
S00428,"2,3,4,5",2,baryon_neutral,closure_corrected,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","3.14164079,5.08328157,8.22492236,13.30820393",4
S00429,"2,3,4,5",2,baryon_neutral,closure_corrected,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","3.14164079,5.08328157,8.22492236,13.30820393",4
S00430,"2,3,4,5",2,baryon_neutral,closure_corrected,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","3.14164079,5.08328157,8.22492236,13.30820393",4
S00431,"2,3,4,5",2,baryon_neutral,closure_corrected,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","3.14164079,5.08328157,8.22492236,13.30820393",4
S00432,"2,3,4,5",3,baryon_neutral,linear,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00433,"2,3,4,5",3,baryon_neutral,linear,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00434,"2,3,4,5",3,baryon_neutral,linear,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4
S00435,"2,3,4,5",3,baryon_neutral,linear,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00436,"2,3,4,5",3,baryon_neutral,linear,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00437,"2,3,4,5",3,baryon_neutral,linear,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4
S00438,"2,3,4,5",3,baryon_neutral,linear,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00439,"2,3,4,5",3,baryon_neutral,linear,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00440,"2,3,4,5",3,baryon_neutral,linear,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4
S00441,"2,3,4,5",3,baryon_neutral,phi_scaled,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00442,"2,3,4,5",3,baryon_neutral,phi_scaled,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00443,"2,3,4,5",3,baryon_neutral,phi_scaled,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00444,"2,3,4,5",3,baryon_neutral,phi_scaled,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00445,"2,3,4,5",3,baryon_neutral,phi_scaled,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00446,"2,3,4,5",3,baryon_neutral,phi_scaled,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00447,"2,3,4,5",3,baryon_neutral,phi_scaled,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00448,"2,3,4,5",3,baryon_neutral,phi_scaled,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00449,"2,3,4,5",3,baryon_neutral,phi_scaled,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00450,"2,3,4,5",3,baryon_neutral,closure_corrected,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","3.40344419,5.50688837,8.91033256,14.41722093",4
S00451,"2,3,4,5",3,baryon_neutral,closure_corrected,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","3.40344419,5.50688837,8.91033256,14.41722093",4
S00452,"2,3,4,5",3,baryon_neutral,closure_corrected,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","3.40344419,5.50688837,8.91033256,14.41722093",4
S00453,"2,3,4,5",3,baryon_neutral,closure_corrected,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","3.40344419,5.50688837,8.91033256,14.41722093",4
S00454,"2,3,4,5",3,baryon_neutral,closure_corrected,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.02000000,0.03000000,0.04000000,0.05000000","3.40344419,5.50688837,8.91033256,14.41722093",4
S00455,"2,3,4,5",3,baryon_neutral,closure_corrected,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","3.40344419,5.50688837,8.91033256,14.41722093",4
S00456,"2,3,4,5",3,baryon_neutral,closure_corrected,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","3.40344419,5.50688837,8.91033256,14.41722093",4
S00457,"2,3,4,5",3,baryon_neutral,closure_corrected,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","3.40344419,5.50688837,8.91033256,14.41722093",4
S00458,"2,3,4,5",3,baryon_neutral,closure_corrected,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","3.40344419,5.50688837,8.91033256,14.41722093",4
S00459,"3,4,5",1,baryon_neutral,linear,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","3.00000000,4.00000000,5.00000000",3
S00460,"3,4,5",1,baryon_neutral,linear,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.03000000,0.04000000,0.05000000","3.00000000,4.00000000,5.00000000",3
S00461,"3,4,5",1,baryon_neutral,linear,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.52359878,0.00000000,0.52359878","3.00000000,4.00000000,5.00000000",3
S00462,"3,4,5",1,baryon_neutral,linear,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","3.00000000,4.00000000,5.00000000",3
S00463,"3,4,5",1,baryon_neutral,linear,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.03000000,0.04000000,0.05000000","3.00000000,4.00000000,5.00000000",3
S00464,"3,4,5",1,baryon_neutral,linear,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.52359878,0.00000000,0.52359878","3.00000000,4.00000000,5.00000000",3
S00465,"3,4,5",1,baryon_neutral,linear,closure_weight,exact_closure,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","3.00000000,4.00000000,5.00000000",3
S00466,"3,4,5",1,baryon_neutral,linear,closure_weight,torsional_offset,"0.88827352,0.41173742,0.20357418","0.03000000,0.04000000,0.05000000","3.00000000,4.00000000,5.00000000",3
S00467,"3,4,5",1,baryon_neutral,linear,closure_weight,winding_parity,"0.88827352,0.41173742,0.20357418","0.52359878,0.00000000,0.52359878","3.00000000,4.00000000,5.00000000",3
S00468,"3,4,5",1,baryon_neutral,phi_scaled,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","4.23606798,6.85410197,11.09016994",3
S00469,"3,4,5",1,baryon_neutral,phi_scaled,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.03000000,0.04000000,0.05000000","4.23606798,6.85410197,11.09016994",3
S00470,"3,4,5",1,baryon_neutral,phi_scaled,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.52359878,0.00000000,0.52359878","4.23606798,6.85410197,11.09016994",3
S00471,"3,4,5",1,baryon_neutral,phi_scaled,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","4.23606798,6.85410197,11.09016994",3
S00472,"3,4,5",1,baryon_neutral,phi_scaled,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.03000000,0.04000000,0.05000000","4.23606798,6.85410197,11.09016994",3
S00473,"3,4,5",1,baryon_neutral,phi_scaled,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.52359878,0.00000000,0.52359878","4.23606798,6.85410197,11.09016994",3
S00474,"3,4,5",1,baryon_neutral,phi_scaled,closure_weight,exact_closure,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","4.23606798,6.85410197,11.09016994",3
S00475,"3,4,5",1,baryon_neutral,phi_scaled,closure_weight,torsional_offset,"0.88827352,0.41173742,0.20357418","0.03000000,0.04000000,0.05000000","4.23606798,6.85410197,11.09016994",3
S00476,"3,4,5",1,baryon_neutral,phi_scaled,closure_weight,winding_parity,"0.88827352,0.41173742,0.20357418","0.52359878,0.00000000,0.52359878","4.23606798,6.85410197,11.09016994",3
S00477,"3,4,5",1,baryon_neutral,closure_corrected,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","4.65967478,7.53951216,12.19918694",3
S00478,"3,4,5",1,baryon_neutral,closure_corrected,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.03000000,0.04000000,0.05000000","4.65967478,7.53951216,12.19918694",3
S00479,"3,4,5",1,baryon_neutral,closure_corrected,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.52359878,0.00000000,0.52359878","4.65967478,7.53951216,12.19918694",3
S00480,"3,4,5",1,baryon_neutral,closure_corrected,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","4.65967478,7.53951216,12.19918694",3
S00481,"3,4,5",1,baryon_neutral,closure_corrected,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.03000000,0.04000000,0.05000000","4.65967478,7.53951216,12.19918694",3
S00482,"3,4,5",1,baryon_neutral,closure_corrected,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.52359878,0.00000000,0.52359878","4.65967478,7.53951216,12.19918694",3
S00483,"3,4,5",1,baryon_neutral,closure_corrected,closure_weight,exact_closure,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","4.65967478,7.53951216,12.19918694",3
S00484,"3,4,5",1,baryon_neutral,closure_corrected,closure_weight,torsional_offset,"0.88827352,0.41173742,0.20357418","0.03000000,0.04000000,0.05000000","4.65967478,7.53951216,12.19918694",3
S00485,"3,4,5",1,baryon_neutral,closure_corrected,closure_weight,winding_parity,"0.88827352,0.41173742,0.20357418","0.52359878,0.00000000,0.52359878","4.65967478,7.53951216,12.19918694",3
S00486,"3,4,5",2,baryon_neutral,linear,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","3.00000000,4.00000000,5.00000000",3
S00487,"3,4,5",2,baryon_neutral,linear,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.03000000,0.04000000,0.05000000","3.00000000,4.00000000,5.00000000",3
S00488,"3,4,5",2,baryon_neutral,linear,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.52359878,0.00000000,0.52359878","3.00000000,4.00000000,5.00000000",3
S00489,"3,4,5",2,baryon_neutral,linear,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","3.00000000,4.00000000,5.00000000",3
S00490,"3,4,5",2,baryon_neutral,linear,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.03000000,0.04000000,0.05000000","3.00000000,4.00000000,5.00000000",3
S00491,"3,4,5",2,baryon_neutral,linear,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.52359878,0.00000000,0.52359878","3.00000000,4.00000000,5.00000000",3
S00492,"3,4,5",2,baryon_neutral,linear,closure_weight,exact_closure,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","3.00000000,4.00000000,5.00000000",3
S00493,"3,4,5",2,baryon_neutral,linear,closure_weight,torsional_offset,"0.88827352,0.41173742,0.20357418","0.03000000,0.04000000,0.05000000","3.00000000,4.00000000,5.00000000",3
S00494,"3,4,5",2,baryon_neutral,linear,closure_weight,winding_parity,"0.88827352,0.41173742,0.20357418","0.52359878,0.00000000,0.52359878","3.00000000,4.00000000,5.00000000",3
S00495,"3,4,5",2,baryon_neutral,phi_scaled,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","4.23606798,6.85410197,11.09016994",3
S00496,"3,4,5",2,baryon_neutral,phi_scaled,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.03000000,0.04000000,0.05000000","4.23606798,6.85410197,11.09016994",3
S00497,"3,4,5",2,baryon_neutral,phi_scaled,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.52359878,0.00000000,0.52359878","4.23606798,6.85410197,11.09016994",3
S00498,"3,4,5",2,baryon_neutral,phi_scaled,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","4.23606798,6.85410197,11.09016994",3
S00499,"3,4,5",2,baryon_neutral,phi_scaled,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.03000000,0.04000000,0.05000000","4.23606798,6.85410197,11.09016994",3
S00500,"3,4,5",2,baryon_neutral,phi_scaled,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.52359878,0.00000000,0.52359878","4.23606798,6.85410197,11.09016994",3
S00501,"3,4,5",2,baryon_neutral,phi_scaled,closure_weight,exact_closure,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","4.23606798,6.85410197,11.09016994",3
S00502,"3,4,5",2,baryon_neutral,phi_scaled,closure_weight,torsional_offset,"0.88827352,0.41173742,0.20357418","0.03000000,0.04000000,0.05000000","4.23606798,6.85410197,11.09016994",3
S00503,"3,4,5",2,baryon_neutral,phi_scaled,closure_weight,winding_parity,"0.88827352,0.41173742,0.20357418","0.52359878,0.00000000,0.52359878","4.23606798,6.85410197,11.09016994",3
S00504,"3,4,5",2,baryon_neutral,closure_corrected,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","5.08328157,8.22492236,13.30820393",3
S00505,"3,4,5",2,baryon_neutral,closure_corrected,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.03000000,0.04000000,0.05000000","5.08328157,8.22492236,13.30820393",3
S00506,"3,4,5",2,baryon_neutral,closure_corrected,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.52359878,0.00000000,0.52359878","5.08328157,8.22492236,13.30820393",3
S00507,"3,4,5",2,baryon_neutral,closure_corrected,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","5.08328157,8.22492236,13.30820393",3
S00508,"3,4,5",2,baryon_neutral,closure_corrected,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.03000000,0.04000000,0.05000000","5.08328157,8.22492236,13.30820393",3
S00509,"3,4,5",2,baryon_neutral,closure_corrected,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.52359878,0.00000000,0.52359878","5.08328157,8.22492236,13.30820393",3
S00510,"3,4,5",2,baryon_neutral,closure_corrected,closure_weight,exact_closure,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","5.08328157,8.22492236,13.30820393",3
S00511,"3,4,5",2,baryon_neutral,closure_corrected,closure_weight,torsional_offset,"0.88827352,0.41173742,0.20357418","0.03000000,0.04000000,0.05000000","5.08328157,8.22492236,13.30820393",3
S00512,"3,4,5",2,baryon_neutral,closure_corrected,closure_weight,winding_parity,"0.88827352,0.41173742,0.20357418","0.52359878,0.00000000,0.52359878","5.08328157,8.22492236,13.30820393",3
S00513,"3,4,5",3,baryon_neutral,linear,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","3.00000000,4.00000000,5.00000000",3
S00514,"3,4,5",3,baryon_neutral,linear,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.03000000,0.04000000,0.05000000","3.00000000,4.00000000,5.00000000",3
S00515,"3,4,5",3,baryon_neutral,linear,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.52359878,0.00000000,0.52359878","3.00000000,4.00000000,5.00000000",3
S00516,"3,4,5",3,baryon_neutral,linear,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","3.00000000,4.00000000,5.00000000",3
S00517,"3,4,5",3,baryon_neutral,linear,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.03000000,0.04000000,0.05000000","3.00000000,4.00000000,5.00000000",3
S00518,"3,4,5",3,baryon_neutral,linear,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.52359878,0.00000000,0.52359878","3.00000000,4.00000000,5.00000000",3
S00519,"3,4,5",3,baryon_neutral,linear,closure_weight,exact_closure,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","3.00000000,4.00000000,5.00000000",3
S00520,"3,4,5",3,baryon_neutral,linear,closure_weight,torsional_offset,"0.88827352,0.41173742,0.20357418","0.03000000,0.04000000,0.05000000","3.00000000,4.00000000,5.00000000",3
S00521,"3,4,5",3,baryon_neutral,linear,closure_weight,winding_parity,"0.88827352,0.41173742,0.20357418","0.52359878,0.00000000,0.52359878","3.00000000,4.00000000,5.00000000",3
S00522,"3,4,5",3,baryon_neutral,phi_scaled,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","4.23606798,6.85410197,11.09016994",3
S00523,"3,4,5",3,baryon_neutral,phi_scaled,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.03000000,0.04000000,0.05000000","4.23606798,6.85410197,11.09016994",3
S00524,"3,4,5",3,baryon_neutral,phi_scaled,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.52359878,0.00000000,0.52359878","4.23606798,6.85410197,11.09016994",3
S00525,"3,4,5",3,baryon_neutral,phi_scaled,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","4.23606798,6.85410197,11.09016994",3
S00526,"3,4,5",3,baryon_neutral,phi_scaled,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.03000000,0.04000000,0.05000000","4.23606798,6.85410197,11.09016994",3
S00527,"3,4,5",3,baryon_neutral,phi_scaled,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.52359878,0.00000000,0.52359878","4.23606798,6.85410197,11.09016994",3
S00528,"3,4,5",3,baryon_neutral,phi_scaled,closure_weight,exact_closure,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","4.23606798,6.85410197,11.09016994",3
S00529,"3,4,5",3,baryon_neutral,phi_scaled,closure_weight,torsional_offset,"0.88827352,0.41173742,0.20357418","0.03000000,0.04000000,0.05000000","4.23606798,6.85410197,11.09016994",3
S00530,"3,4,5",3,baryon_neutral,phi_scaled,closure_weight,winding_parity,"0.88827352,0.41173742,0.20357418","0.52359878,0.00000000,0.52359878","4.23606798,6.85410197,11.09016994",3
S00531,"3,4,5",3,baryon_neutral,closure_corrected,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","5.50688837,8.91033256,14.41722093",3
S00532,"3,4,5",3,baryon_neutral,closure_corrected,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.03000000,0.04000000,0.05000000","5.50688837,8.91033256,14.41722093",3
S00533,"3,4,5",3,baryon_neutral,closure_corrected,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.52359878,0.00000000,0.52359878","5.50688837,8.91033256,14.41722093",3
S00534,"3,4,5",3,baryon_neutral,closure_corrected,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","5.50688837,8.91033256,14.41722093",3
S00535,"3,4,5",3,baryon_neutral,closure_corrected,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.03000000,0.04000000,0.05000000","5.50688837,8.91033256,14.41722093",3
S00536,"3,4,5",3,baryon_neutral,closure_corrected,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.52359878,0.00000000,0.52359878","5.50688837,8.91033256,14.41722093",3
S00537,"3,4,5",3,baryon_neutral,closure_corrected,closure_weight,exact_closure,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","5.50688837,8.91033256,14.41722093",3
S00538,"3,4,5",3,baryon_neutral,closure_corrected,closure_weight,torsional_offset,"0.88827352,0.41173742,0.20357418","0.03000000,0.04000000,0.05000000","5.50688837,8.91033256,14.41722093",3
S00539,"3,4,5",3,baryon_neutral,closure_corrected,closure_weight,winding_parity,"0.88827352,0.41173742,0.20357418","0.52359878,0.00000000,0.52359878","5.50688837,8.91033256,14.41722093",3
